State,Year,Quarter,Entity_level,Entity_Name,Transaction_Count,Transaction_Amount
meghalaya,2022,2,pincodes,793210,125897,276573197.76215565
meghalaya,2022,2,pincodes,794105,111128,395124843.55686593
meghalaya,2022,2,pincodes,793002,72475,209881832.54345322
meghalaya,2022,2,pincodes,793103,61200,139890522.047889
meghalaya,2022,2,pincodes,793102,59776,139320224.8381443
meghalaya,2022,2,pincodes,793011,56579,145074946.25081885
meghalaya,2022,2,pincodes,794101,54049,144392050.00393498
meghalaya,2022,3,districts,east khasi hills,2924522,6137770373.209273
meghalaya,2022,3,districts,west garo hills,508052,1283479556.413095
meghalaya,2022,3,districts,ribhoi,400075,825278960.5336027
meghalaya,2022,3,districts,east jaintia hills,241204,633317484.0750391
meghalaya,2022,3,districts,west jaintia hills,62798,171112837.01348788
meghalaya,2022,3,districts,south west garo hills,48898,121831916.04534972
meghalaya,2022,3,districts,north garo hills,48727,107884419.55644782
meghalaya,2022,3,districts,east garo hills,47047,99390252.25463584
meghalaya,2022,3,districts,south garo hills,35206,88310719.84102406
meghalaya,2022,3,districts,west khasi hills,29296,87822016.1025165
meghalaya,2022,3,pincodes,793004,2175126,4365875115.728675
meghalaya,2022,3,pincodes,793001,231014,516581059.4048492
meghalaya,2022,3,pincodes,793101,209752,416173329.45838594
meghalaya,2022,3,pincodes,794104,157661,361568000.294727
meghalaya,2022,3,pincodes,793210,141889,306811770.34427714
meghalaya,2022,3,pincodes,794105,123858,374425608.3455272
meghalaya,2022,3,pincodes,794001,122514,272020236.67674184
meghalaya,2022,3,pincodes,793002,85048,236293088.9800955
meghalaya,2022,3,pincodes,793102,68397,146011581.2617112
meghalaya,2022,3,pincodes,793103,63536,127365311.11931336
meghalaya,2022,1,districts,east khasi hills,653082,1762837936.3129022
meghalaya,2022,1,districts,west garo hills,325791,991586557.2279948
meghalaya,2022,1,districts,ribhoi,257923,624403404.8028624
meghalaya,2022,1,districts,east jaintia hills,169484,496156278.4387266
meghalaya,2022,1,districts,west jaintia hills,49196,126597671.42735201
meghalaya,2022,1,districts,south garo hills,43827,166412749.63292432
meghalaya,2022,1,districts,east garo hills,42878,97659034.30770612
meghalaya,2022,1,districts,north garo hills,42030,87894203.47088854
meghalaya,2022,1,districts,south west garo hills,39644,98249285.49958463
meghalaya,2022,1,districts,west khasi hills,36687,148090837.06952718
meghalaya,2022,1,pincodes,793001,276853,725122188.6667871
meghalaya,2022,1,pincodes,793101,146497,358732686.5953486
meghalaya,2022,1,pincodes,793210,104592,258096527.61697102
meghalaya,2022,1,pincodes,794105,100267,360153597.64748234
meghalaya,2022,1,pincodes,794104,97389,281145669.1917542
meghalaya,2022,1,pincodes,793002,59028,183373999.4729157
meghalaya,2022,1,pincodes,793103,45968,104363058.89164466
meghalaya,2022,1,pincodes,794001,45495,125397296.50787352
meghalaya,2022,1,pincodes,794101,43770,115738929.50108132
meghalaya,2022,1,pincodes,793200,43235,155876215.99820644
meghalaya,2022,4,districts,east khasi hills,2285868,4886013367.030625
meghalaya,2022,4,districts,west garo hills,612945,1565478827.2720149
meghalaya,2022,4,districts,ribhoi,416100,855262410.3336375
meghalaya,2022,4,districts,east jaintia hills,252554,698736182.2686267
meghalaya,2022,4,districts,west jaintia hills,81501,229129661.89603108
meghalaya,2022,4,districts,east garo hills,59445,143293321.81485856
meghalaya,2022,4,districts,south west garo hills,59231,150334364.85984024
meghalaya,2022,4,districts,north garo hills,59149,130072498.39208946
meghalaya,2022,4,districts,south garo hills,47478,134393051.37739396
meghalaya,2022,4,districts,west khasi hills,41404,141954215.09290665
meghalaya,2022,4,pincodes,793004,1577217,3214355276.3930554
meghalaya,2022,4,pincodes,793101,239315,491850012.2470391
meghalaya,2022,4,pincodes,793001,207191,453102783.46254146
meghalaya,2022,4,pincodes,794104,204321,486310933.3391179
meghalaya,2022,4,pincodes,794105,166376,506634254.3916323
meghalaya,2022,4,pincodes,793210,155563,328805254.06872416
meghalaya,2022,4,pincodes,794001,127431,284276960.4393997
meghalaya,2022,4,pincodes,793002,85470,244536709.0324449
meghalaya,2022,4,pincodes,793102,73640,157514222.49778008
meghalaya,2022,4,pincodes,793103,68797,125896250.39991814
meghalaya,2021,2,districts,east khasi hills,386773,994348113.9313933
meghalaya,2021,2,districts,west garo hills,174186,437555569.8453884
meghalaya,2021,2,districts,ribhoi,111231,265892507.53668693
meghalaya,2021,2,districts,east jaintia hills,87223,205906820.910982
meghalaya,2021,2,districts,west jaintia hills,30529,53732989.3560653
meghalaya,2021,2,districts,north garo hills,25028,37984069.23193222
meghalaya,2021,2,districts,south west garo hills,24491,47526700.898553595
meghalaya,2021,2,districts,east garo hills,24431,42603145.83447135
meghalaya,2021,2,districts,south garo hills,21894,48819031.95729189
meghalaya,2021,2,districts,west khasi hills,16590,41326043.50138934
meghalaya,2021,2,pincodes,793001,165598,426313703.5332465
meghalaya,2021,2,pincodes,793210,57026,115283268.97675651
meghalaya,2021,2,pincodes,793101,48528,131101653.86562778
meghalaya,2021,2,pincodes,794104,48384,107138411.28592521
meghalaya,2021,2,pincodes,794105,43088,137176096.52537653
meghalaya,2021,2,pincodes,793002,34320,92640341.41461834
meghalaya,2021,2,pincodes,794001,27790,64440313.686985776
meghalaya,2021,2,pincodes,794101,27136,65710918.68502261
meghalaya,2021,2,pincodes,793011,27035,63624325.07532646
meghalaya,2021,2,pincodes,793102,25533,52914945.54701148
meghalaya,2021,3,districts,east khasi hills,475308,1267820067.2649465
meghalaya,2021,3,districts,west garo hills,207635,550868915.1603696
meghalaya,2021,3,districts,ribhoi,135524,337135306.83131677
meghalaya,2021,3,districts,east jaintia hills,103142,254116660.02417076
meghalaya,2021,3,districts,west jaintia hills,37590,71888903.26179792
meghalaya,2021,3,districts,north garo hills,30790,56346103.94114269
meghalaya,2021,3,districts,east garo hills,29654,54695590.9177565
meghalaya,2021,3,districts,south west garo hills,28662,59140851.35546416
meghalaya,2021,3,districts,south garo hills,23378,50417337.278425165
meghalaya,2021,3,districts,west khasi hills,17524,45708478.00363463
meghalaya,2021,3,pincodes,793001,207464,530904907.19687676
meghalaya,2021,3,pincodes,793210,66079,138267841.6780718
meghalaya,2021,3,pincodes,793101,65749,174667201.93216926
meghalaya,2021,3,pincodes,794104,55480,120467614.248896
meghalaya,2021,3,pincodes,794105,50251,166891324.2112767
meghalaya,2021,3,pincodes,793002,43791,129825349.2269538
meghalaya,2021,3,pincodes,794001,35755,91612880.48331752
meghalaya,2021,3,pincodes,794101,33796,92968033.62205568
meghalaya,2021,3,pincodes,793011,33163,80876112.08763698
meghalaya,2021,3,pincodes,793102,30417,68272870.03577398
meghalaya,2021,1,districts,east khasi hills,322156,915771307.2291536
meghalaya,2021,1,districts,west garo hills,133362,370492803.5429464
meghalaya,2021,1,districts,ribhoi,98957,266571316.12978175
meghalaya,2021,1,districts,east jaintia hills,70732,205454314.79640436
meghalaya,2021,1,districts,west jaintia hills,24312,53826602.11269104
meghalaya,2021,1,districts,south garo hills,19054,44351833.9562286
meghalaya,2021,1,districts,north garo hills,18850,37908696.16305937
meghalaya,2021,1,districts,south west garo hills,18591,41861206.69737828
meghalaya,2021,1,districts,east garo hills,18473,40212217.23708049
meghalaya,2021,1,districts,west khasi hills,16947,60183253.84696514
meghalaya,2021,1,pincodes,793001,135187,386470990.4137241
meghalaya,2021,1,pincodes,793101,47550,142699873.1320424
meghalaya,2021,1,pincodes,793210,43747,105030977.51266736
meghalaya,2021,1,pincodes,794105,31553,109155457.59247932
meghalaya,2021,1,pincodes,794104,30637,76541640.32672727
meghalaya,2021,1,pincodes,793002,29718,85654930.73375626
meghalaya,2021,1,pincodes,794101,24109,67301542.41078459
meghalaya,2021,1,pincodes,794001,23620,60607668.94902579
meghalaya,2021,1,pincodes,793011,22762,57330709.17315665
meghalaya,2021,1,pincodes,793102,19946,46084786.68011867
meghalaya,2021,4,districts,east khasi hills,602012,1647841435.7937279
meghalaya,2021,4,districts,west garo hills,261543,746098768.1324025
meghalaya,2021,4,districts,ribhoi,210094,495239611.1245396
meghalaya,2021,4,districts,east jaintia hills,140522,371541323.51234245
meghalaya,2021,4,districts,west jaintia hills,43460,98276171.06270258
meghalaya,2021,4,districts,north garo hills,38565,88113799.75521982
meghalaya,2021,4,districts,east garo hills,37744,79675265.12123142
meghalaya,2021,4,districts,south west garo hills,35153,76249072.06112294
meghalaya,2021,4,districts,west khasi hills,29960,108595108.91303806
meghalaya,2021,4,districts,south garo hills,28989,89662812.04398018
meghalaya,2021,4,pincodes,793001,263013,690414224.1540794
meghalaya,2021,4,pincodes,793101,117054,278722454.67128855
meghalaya,2021,4,pincodes,793210,87932,196204865.70305175
meghalaya,2021,4,pincodes,794104,73841,191081991.33937848
meghalaya,2021,4,pincodes,794105,71698,231647775.42969656
meghalaya,2021,4,pincodes,793002,54401,172263562.26607728
meghalaya,2021,4,pincodes,794001,42891,119992937.25195585
meghalaya,2021,4,pincodes,793011,39907,101569097.14043593
meghalaya,2021,4,pincodes,793102,39688,91336742.4148151
meghalaya,2021,4,pincodes,794101,38836,109403120.15315852
meghalaya,2024,2,districts,west garo hills,3778641,5383759376.0
meghalaya,2024,2,districts,east khasi hills,2945994,4691331364.0
meghalaya,2024,2,districts,ribhoi,1494671,2151153287.0
meghalaya,2024,2,districts,east jaintia hills,1102303,1942029074.0
meghalaya,2024,2,districts,north garo hills,405896,389523365.0
meghalaya,2024,2,districts,south west garo hills,370510,551084281.0
meghalaya,2024,2,districts,east garo hills,349003,425160737.0
meghalaya,2024,2,districts,south garo hills,226597,372006698.0
meghalaya,2024,2,districts,west jaintia hills,211646,436929426.0
meghalaya,2024,2,districts,west khasi hills,141159,285984349.0
meghalaya,2024,2,pincodes,794104,1595173,2295286635.0
meghalaya,2024,2,pincodes,794105,1208117,1889004664.0
meghalaya,2024,2,pincodes,793001,866089,1187621432.0
meghalaya,2024,2,pincodes,793101,862243,1224109094.0
meghalaya,2024,2,pincodes,793210,732056,940186953.0
meghalaya,2024,2,pincodes,794001,367682,435460539.0
meghalaya,2024,2,pincodes,794101,318023,370844457.0
meghalaya,2024,2,pincodes,793102,301926,414724102.0
meghalaya,2024,2,pincodes,793002,297892,615158210.0
meghalaya,2024,2,pincodes,793011,279940,415975830.0
meghalaya,2024,3,districts,east khasi hills,3409604,5046777585.0
meghalaya,2024,3,districts,west garo hills,3324796,4019640254.0
meghalaya,2024,3,districts,ri bhoi,2026026,2446602498.0
meghalaya,2024,3,districts,east jaintia hills,1276461,2001058548.0
meghalaya,2024,3,districts,south west garo hills,498527,648837565.0
meghalaya,2024,3,districts,north garo hills,461675,459567006.0
meghalaya,2024,3,districts,east garo hills,397713,441497009.0
meghalaya,2024,3,districts,south garo hills,256132,346066178.0
meghalaya,2024,3,districts,west jaintia hills,234057,463487372.0
meghalaya,2024,3,districts,west khasi hills,122737,197991016.0
meghalaya,2024,3,pincodes,794104,1579549,1841952499.0
meghalaya,2024,3,pincodes,793101,1245981,1428934108.0
meghalaya,2024,3,pincodes,793001,944298,1381874734.0
meghalaya,2024,3,pincodes,793210,890033,1047653421.0
meghalaya,2024,3,pincodes,794105,571086,752072740.0
meghalaya,2024,3,pincodes,794001,426794,489928950.0
meghalaya,2024,3,pincodes,793102,396088,462035857.0
meghalaya,2024,3,pincodes,794101,360145,424255921.0
meghalaya,2024,3,pincodes,793006,334134,494524921.0
meghalaya,2024,3,pincodes,794111,281960,284558944.0
meghalaya,2024,1,districts,west garo hills,2767053,4883521819.0
meghalaya,2024,1,districts,east khasi hills,2147402,3754142085.0
meghalaya,2024,1,districts,ribhoi,1267759,2046840314.0
meghalaya,2024,1,districts,east jaintia hills,1035599,2214266060.0
meghalaya,2024,1,districts,south west garo hills,267929,528938201.0
meghalaya,2024,1,districts,north garo hills,238343,353559646.0
meghalaya,2024,1,districts,east garo hills,233283,383983768.0
meghalaya,2024,1,districts,south garo hills,198001,475971711.0
meghalaya,2024,1,districts,west jaintia hills,192144,459800946.0
meghalaya,2024,1,districts,west khasi hills,129926,363493801.0
meghalaya,2024,1,pincodes,794104,1154825,1975907409.0
meghalaya,2024,1,pincodes,794105,981737,1815498090.0
meghalaya,2024,1,pincodes,793101,753649,1218805729.0
meghalaya,2024,1,pincodes,793210,671284,1018495482.0
meghalaya,2024,1,pincodes,793001,604925,920555548.0
meghalaya,2024,1,pincodes,793200,256821,827747810.0
meghalaya,2024,1,pincodes,793102,240850,379713532.0
meghalaya,2024,1,pincodes,793002,238248,532526878.0
meghalaya,2024,1,pincodes,794001,228843,385060476.0
meghalaya,2024,1,pincodes,793011,204811,344148857.0
meghalaya,2024,4,districts,west garo hills,4143528,5152601208.0
meghalaya,2024,4,districts,east khasi hills,3878895,5645772842.0
meghalaya,2024,4,districts,ri bhoi,2181367,2701811047.0
meghalaya,2024,4,districts,east jaintia hills,1425531,2475396493.0
meghalaya,2024,4,districts,south west garo hills,610251,844266197.0
meghalaya,2024,4,districts,north garo hills,543797,586475145.0
meghalaya,2024,4,districts,east garo hills,487029,571641727.0
meghalaya,2024,4,districts,south garo hills,324902,504767900.0
meghalaya,2024,4,districts,west jaintia hills,279038,558020232.0
meghalaya,2024,4,districts,west khasi hills,160746,325886726.0
meghalaya,2024,4,pincodes,794104,2072139,2506740481.0
meghalaya,2024,4,pincodes,793101,1307036,1570943819.0
meghalaya,2024,4,pincodes,793001,1103652,1623741735.0
meghalaya,2024,4,pincodes,793210,926985,1107350332.0
meghalaya,2024,4,pincodes,794105,688989,904991157.0
meghalaya,2024,4,pincodes,794001,494471,581278954.0
meghalaya,2024,4,pincodes,793102,447474,526648641.0
meghalaya,2024,4,pincodes,794101,415967,488961026.0
meghalaya,2024,4,pincodes,793006,368667,502949434.0
meghalaya,2024,4,pincodes,794111,348248,375221752.0
meghalaya,2018,2,districts,east khasi hills,33966,61180700.47972991
meghalaya,2018,2,districts,west garo hills,10651,19685429.154264543
meghalaya,2018,2,districts,ribhoi,8761,14181827.919832248
meghalaya,2018,2,districts,east jaintia hills,6004,13059945.843045246
meghalaya,2018,2,districts,west jaintia hills,2232,2312980.3326936862
meghalaya,2018,2,districts,south west garo hills,1767,1724404.6747075585
meghalaya,2018,2,districts,north garo hills,1403,1278347.188045342
meghalaya,2018,2,districts,south garo hills,1103,1553253.9322072896
meghalaya,2018,2,districts,east garo hills,832,1032161.1690227182
meghalaya,2018,2,districts,west khasi hills,742,684129.9552836155
meghalaya,2018,2,pincodes,793001,7159,14913054.71284224
meghalaya,2018,2,pincodes,793002,6136,10310363.434112301
meghalaya,2018,2,pincodes,793101,5129,7424696.232345499
meghalaya,2018,2,pincodes,793210,4566,9791290.933769494
meghalaya,2018,2,pincodes,794001,2982,4358257.116650416
meghalaya,2018,2,pincodes,794105,2973,5665655.6102624
meghalaya,2018,2,pincodes,793011,2765,4038235.733626153
meghalaya,2018,2,pincodes,793022,2668,3708245.6682565995
meghalaya,2018,2,pincodes,793004,2396,5164910.26275328
meghalaya,2018,2,pincodes,794101,1990,3441094.526427978
meghalaya,2018,3,districts,east khasi hills,54015,111173160.26256448
meghalaya,2018,3,districts,west garo hills,17911,31488596.43937725
meghalaya,2018,3,districts,ribhoi,13023,26072883.301655468
meghalaya,2018,3,districts,east jaintia hills,11397,22683448.874125846
meghalaya,2018,3,districts,west jaintia hills,3240,4571330.11958733
meghalaya,2018,3,districts,south west garo hills,2740,4294444.4478258435
meghalaya,2018,3,districts,north garo hills,2271,1976480.205681387
meghalaya,2018,3,districts,south garo hills,2110,2467349.2565310476
meghalaya,2018,3,districts,east garo hills,1323,1963470.7809556075
meghalaya,2018,3,districts,west khasi hills,1228,2146208.196912882
meghalaya,2018,3,pincodes,793002,11883,14458549.37949472
meghalaya,2018,3,pincodes,793001,11765,25835260.860682037
meghalaya,2018,3,pincodes,793210,7878,14188319.577151336
meghalaya,2018,3,pincodes,793101,7087,13434015.058745537
meghalaya,2018,3,pincodes,794105,4254,7160224.867681785
meghalaya,2018,3,pincodes,793011,4002,10857672.011105126
meghalaya,2018,3,pincodes,794101,3971,6539166.435811928
meghalaya,2018,3,pincodes,794001,3734,6456455.718209652
meghalaya,2018,3,pincodes,793004,3724,8621736.170358278
meghalaya,2018,3,pincodes,793018,2921,3690909.015228115
meghalaya,2018,1,districts,east khasi hills,23283,31807959.175373342
meghalaya,2018,1,districts,west garo hills,7660,9199200.848858135
meghalaya,2018,1,districts,ribhoi,6029,8736566.953918608
meghalaya,2018,1,districts,east jaintia hills,4896,8299361.376028441
meghalaya,2018,1,districts,west jaintia hills,3131,2812937.948004551
meghalaya,2018,1,districts,west khasi hills,1079,1647761.3372907462
meghalaya,2018,1,districts,north garo hills,922,652554.6654640209
meghalaya,2018,1,districts,south west garo hills,798,1015597.2351604333
meghalaya,2018,1,districts,east garo hills,749,781579.3759249721
meghalaya,2018,1,districts,south garo hills,705,807410.0407250253
meghalaya,2018,1,pincodes,793002,6326,6240111.071966832
meghalaya,2018,1,pincodes,793001,5245,8652691.777738439
meghalaya,2018,1,pincodes,793101,3563,4766271.01956466
meghalaya,2018,1,pincodes,793210,3343,5290588.530271051
meghalaya,2018,1,pincodes,794105,2197,2975311.228892166
meghalaya,2018,1,pincodes,794001,1873,1540690.0262952226
meghalaya,2018,1,pincodes,793151,1551,1429788.4230707106
meghalaya,2018,1,pincodes,793004,1549,2521411.5242451695
meghalaya,2018,1,pincodes,794101,1494,1672332.2139974874
meghalaya,2018,1,pincodes,794104,1448,2307282.756329104
meghalaya,2018,4,districts,east khasi hills,70386,167808906.77955163
meghalaya,2018,4,districts,west garo hills,29000,52674487.37349704
meghalaya,2018,4,districts,east jaintia hills,20614,37885027.674247645
meghalaya,2018,4,districts,ribhoi,18294,42066652.87282289
meghalaya,2018,4,districts,west jaintia hills,4693,7562803.76113517
meghalaya,2018,4,districts,north garo hills,4011,4590211.2600644585
meghalaya,2018,4,districts,south west garo hills,3950,4531236.407859931
meghalaya,2018,4,districts,south garo hills,3037,6001319.09688588
meghalaya,2018,4,districts,west khasi hills,2821,5962239.029920495
meghalaya,2018,4,districts,east garo hills,2808,5832920.483690145
meghalaya,2018,4,pincodes,793001,15970,40796934.65361333
meghalaya,2018,4,pincodes,793002,14358,28490192.391904294
meghalaya,2018,4,pincodes,793210,10538,23552874.56895237
meghalaya,2018,4,pincodes,794105,9404,14388348.377020527
meghalaya,2018,4,pincodes,793101,9221,21905952.47002369
meghalaya,2018,4,pincodes,793200,7828,6620807.6932651065
meghalaya,2018,4,pincodes,794001,6102,11176948.683929984
meghalaya,2018,4,pincodes,793011,5184,13068701.778593758
meghalaya,2018,4,pincodes,794101,5179,10377005.137970414
meghalaya,2018,4,pincodes,793004,4851,13033139.82141654
meghalaya,2020,2,districts,east khasi hills,294655,669450297.8938913
meghalaya,2020,2,districts,west garo hills,107355,178844205.74639174
meghalaya,2020,2,districts,ribhoi,60451,108416383.1511733
meghalaya,2020,2,districts,east jaintia hills,50077,79110098.89726548
meghalaya,2020,2,districts,west jaintia hills,26041,22356066.44251103
meghalaya,2020,2,districts,south west garo hills,20761,21835410.253734995
meghalaya,2020,2,districts,east garo hills,19865,19379120.258930385
meghalaya,2020,2,districts,north garo hills,19393,16949021.845094834
meghalaya,2020,2,districts,south garo hills,15934,18498464.712551527
meghalaya,2020,2,districts,west khasi hills,14911,13551099.230221383
meghalaya,2020,2,pincodes,793001,82349,214418577.07837713
meghalaya,2020,2,pincodes,793002,70788,193010397.5736631
meghalaya,2020,2,pincodes,793210,28832,47657281.15130705
meghalaya,2020,2,pincodes,794105,24842,56811190.41707551
meghalaya,2020,2,pincodes,793101,24250,52144803.31830437
meghalaya,2020,2,pincodes,794101,21478,34647259.56330724
meghalaya,2020,2,pincodes,794104,21074,36943959.070846945
meghalaya,2020,2,pincodes,794001,20774,28346124.393713795
meghalaya,2020,2,pincodes,793011,19781,32336628.063805275
meghalaya,2020,2,pincodes,793007,16882,33226515.235067822
meghalaya,2020,3,districts,east khasi hills,239307,571789473.606595
meghalaya,2020,3,districts,west garo hills,117550,249575864.65120554
meghalaya,2020,3,districts,ribhoi,64590,138771339.65408337
meghalaya,2020,3,districts,east jaintia hills,52534,99669877.91499352
meghalaya,2020,3,districts,west jaintia hills,28622,39860361.23642549
meghalaya,2020,3,districts,south west garo hills,19536,31848167.460986283
meghalaya,2020,3,districts,east garo hills,19353,30405909.14616639
meghalaya,2020,3,districts,north garo hills,17943,23618250.656932067
meghalaya,2020,3,districts,south garo hills,17171,23368652.17951659
meghalaya,2020,3,districts,west khasi hills,15031,19820539.50357129
meghalaya,2020,3,pincodes,793001,64872,184743614.18398914
meghalaya,2020,3,pincodes,793210,30783,57545869.04358561
meghalaya,2020,3,pincodes,793101,27591,66215432.85843975
meghalaya,2020,3,pincodes,793002,25567,60802742.83728131
meghalaya,2020,3,pincodes,794001,25373,50664604.68429879
meghalaya,2020,3,pincodes,794101,24905,53652092.51585677
meghalaya,2020,3,pincodes,794105,22882,59399190.749371156
meghalaya,2020,3,pincodes,793011,21592,43087330.898544274
meghalaya,2020,3,pincodes,794104,21547,47873284.32086069
meghalaya,2020,3,pincodes,793007,16753,38314852.83594275
meghalaya,2020,1,districts,east khasi hills,280817,712010339.1765578
meghalaya,2020,1,districts,west garo hills,65263,130098803.74893945
meghalaya,2020,1,districts,ribhoi,51789,109400759.46669218
meghalaya,2020,1,districts,east jaintia hills,36855,76021760.04400355
meghalaya,2020,1,districts,west jaintia hills,15784,22057088.945124794
meghalaya,2020,1,districts,south west garo hills,10582,14322530.890240096
meghalaya,2020,1,districts,south garo hills,10483,11902327.507517826
meghalaya,2020,1,districts,east garo hills,10003,15050504.879497696
meghalaya,2020,1,districts,north garo hills,9622,11664668.291425837
meghalaya,2020,1,districts,west khasi hills,7569,12185453.500704024
meghalaya,2020,1,pincodes,793001,103312,285965673.368166
meghalaya,2020,1,pincodes,793002,81054,223117575.85580918
meghalaya,2020,1,pincodes,793101,24418,57033079.522833854
meghalaya,2020,1,pincodes,793210,23907,47019739.757896245
meghalaya,2020,1,pincodes,794105,14847,35002277.88050316
meghalaya,2020,1,pincodes,794001,14318,22670338.287481435
meghalaya,2020,1,pincodes,794101,13517,29171032.31273087
meghalaya,2020,1,pincodes,793011,12926,26418953.01976515
meghalaya,2020,1,pincodes,793007,11987,25544122.561595835
meghalaya,2020,1,pincodes,794104,11922,24914660.28161904
meghalaya,2020,4,districts,east khasi hills,298622,777719090.1611657
meghalaya,2020,4,districts,west garo hills,149536,362364387.96744514
meghalaya,2020,4,districts,ribhoi,90879,223682008.03015277
meghalaya,2020,4,districts,east jaintia hills,65059,162952261.01543325
meghalaya,2020,4,districts,west jaintia hills,32267,55102701.174963415
meghalaya,2020,4,districts,south west garo hills,24078,49584665.87626746
meghalaya,2020,4,districts,east garo hills,23262,41847990.16447668
meghalaya,2020,4,districts,south garo hills,22487,34586748.626706876
meghalaya,2020,4,districts,north garo hills,22048,36801863.778283074
meghalaya,2020,4,districts,west khasi hills,18440,41431802.48173465
meghalaya,2020,4,pincodes,793001,83561,243804216.45795542
meghalaya,2020,4,pincodes,793101,41902,122314911.77438098
meghalaya,2020,4,pincodes,793210,39853,84641953.63804965
meghalaya,2020,4,pincodes,793002,35148,90824743.2222091
meghalaya,2020,4,pincodes,794104,30771,73373737.27993046
meghalaya,2020,4,pincodes,794105,30734,86993928.46389738
meghalaya,2020,4,pincodes,794101,29717,68562680.95453689
meghalaya,2020,4,pincodes,794001,29667,72534395.9048683
meghalaya,2020,4,pincodes,793011,26651,60635630.162373565
meghalaya,2020,4,pincodes,793007,20922,52343345.73500208
rajasthan,2023,2,districts,jaipur,291245541,414094307123.0
rajasthan,2023,2,districts,alwar,72379746,100096748505.0
rajasthan,2023,2,districts,jodhpur,63628518,111202183454.0
rajasthan,2023,2,districts,ajmer,47633939,82448878689.0
rajasthan,2023,2,districts,bhilwara,46805864,76181416686.0
rajasthan,2023,2,districts,sikar,43838459,80007069194.0
rajasthan,2023,2,districts,kota,42838853,57552911099.0
rajasthan,2023,2,districts,nagaur,34917594,69594287612.0
rajasthan,2023,2,districts,udaipur,32859859,46209374120.0
rajasthan,2023,2,districts,bikaner,31513648,53282144682.0
rajasthan,2023,2,pincodes,302012,20702152,32851767886.0
rajasthan,2023,2,pincodes,302020,17780704,21994291220.0
rajasthan,2023,2,pincodes,302029,17432436,23985413864.0
rajasthan,2023,2,pincodes,302015,15282571,14887734711.0
rajasthan,2023,2,pincodes,311001,15210898,25045783308.0
rajasthan,2023,2,pincodes,302022,13536917,13536810823.0
rajasthan,2023,2,pincodes,302017,13248333,15538877807.0
rajasthan,2023,2,pincodes,334001,10983675,16397892467.0
rajasthan,2023,2,pincodes,301001,10615603,15551375247.0
rajasthan,2023,2,pincodes,332001,10558709,18666782662.0
rajasthan,2023,3,districts,jaipur,342432937,452155901967.0
rajasthan,2023,3,districts,alwar,83622314,106211136518.0
rajasthan,2023,3,districts,jodhpur,75070383,122789673613.0
rajasthan,2023,3,districts,ajmer,55434114,89863148675.0
rajasthan,2023,3,districts,bhilwara,52915174,79649818035.0
rajasthan,2023,3,districts,kota,50762499,59711359939.0
rajasthan,2023,3,districts,sikar,50163961,84352935822.0
rajasthan,2023,3,districts,nagaur,39621859,74244773949.0
rajasthan,2023,3,districts,udaipur,37041203,49779671400.0
rajasthan,2023,3,districts,barmer,35967971,59672023179.0
rajasthan,2023,3,pincodes,302012,23993171,35931331779.0
rajasthan,2023,3,pincodes,302020,21525491,24617664825.0
rajasthan,2023,3,pincodes,302029,20820127,26365540123.0
rajasthan,2023,3,pincodes,302015,18854885,17115855033.0
rajasthan,2023,3,pincodes,311001,17173272,26763277485.0
rajasthan,2023,3,pincodes,302017,16102184,17481938665.0
rajasthan,2023,3,pincodes,302022,15844944,15097733908.0
rajasthan,2023,3,pincodes,334001,12567790,17596211822.0
rajasthan,2023,3,pincodes,301001,12505134,16970966067.0
rajasthan,2023,3,pincodes,332001,12376639,20060135095.0
rajasthan,2023,1,districts,jaipur,250101628,383391511211.0
rajasthan,2023,1,districts,alwar,59810068,90609216574.0
rajasthan,2023,1,districts,jodhpur,55799596,103638420860.0
rajasthan,2023,1,districts,ajmer,40711142,75097900480.0
rajasthan,2023,1,districts,bhilwara,40390520,69684628207.0
rajasthan,2023,1,districts,kota,37756795,49533748966.0
rajasthan,2023,1,districts,sikar,37352772,73473038385.0
rajasthan,2023,1,districts,nagaur,29670841,64697662210.0
rajasthan,2023,1,districts,udaipur,28562794,42357660825.0
rajasthan,2023,1,districts,barmer,27662361,55275431518.0
rajasthan,2023,1,pincodes,302012,17831228,30754435475.0
rajasthan,2023,1,pincodes,302020,15139527,19803106127.0
rajasthan,2023,1,pincodes,302029,14694667,21450636416.0
rajasthan,2023,1,pincodes,302015,13251029,13633623286.0
rajasthan,2023,1,pincodes,311001,13103780,23076828946.0
rajasthan,2023,1,pincodes,302017,11509572,14050627706.0
rajasthan,2023,1,pincodes,302022,11447372,12277973516.0
rajasthan,2023,1,pincodes,334001,9608216,15209303995.0
rajasthan,2023,1,pincodes,332001,9473451,16875528597.0
rajasthan,2023,1,pincodes,301001,9073908,14443260216.0
rajasthan,2023,4,districts,jaipur,364600665,506659281364.0
rajasthan,2023,4,districts,alwar,90398765,122187805239.0
rajasthan,2023,4,districts,jodhpur,80099069,137799775489.0
rajasthan,2023,4,districts,ajmer,61677455,104211118247.0
rajasthan,2023,4,districts,bhilwara,58968074,91538306045.0
rajasthan,2023,4,districts,sikar,54855504,99274410685.0
rajasthan,2023,4,districts,kota,54374028,67851721970.0
rajasthan,2023,4,districts,nagaur,43666154,86407438554.0
rajasthan,2023,4,districts,udaipur,39752805,54390693651.0
rajasthan,2023,4,districts,barmer,39465333,67901461228.0
