Year,Quarter,State,EntityName,Type,Count,Amount
2022,2,haryana,faridabad,,,
2022,2,haryana,rewari,,,
2022,2,haryana,sonipat,,,
2022,2,haryana,hisar,,,
2022,2,haryana,panipat,,,
2022,2,haryana,jhajjar,,,
2022,2,haryana,bhiwani,,,
2022,2,haryana,rohtak,,,
2022,2,haryana,karnal,,,
2022,3,haryana,gurugram,,,
2022,3,haryana,faridabad,,,
2022,3,haryana,rewari,,,
2022,3,haryana,sonipat,,,
2022,3,haryana,hisar,,,
2022,3,haryana,jhajjar,,,
2022,3,haryana,panipat,,,
2022,3,haryana,rohtak,,,
2022,3,haryana,karnal,,,
2022,3,haryana,bhiwani,,,
2022,1,haryana,gurugram,,,
2022,1,haryana,faridabad,,,
2022,1,haryana,rewari,,,
2022,1,haryana,sonipat,,,
2022,1,haryana,jhajjar,,,
2022,1,haryana,hisar,,,
2022,1,haryana,karnal,,,
2022,1,haryana,rohtak,,,
2022,1,haryana,panipat,,,
2022,1,haryana,mahendragarh,,,
2022,4,haryana,gurugram,,,
2022,4,haryana,faridabad,,,
2022,4,haryana,rewari,,,
2022,4,haryana,sonipat,,,
2022,4,haryana,jhajjar,,,
2022,4,haryana,hisar,,,
2022,4,haryana,panipat,,,
2022,4,haryana,rohtak,,,
2022,4,haryana,mahendragarh,,,
2022,4,haryana,karnal,,,
2021,2,haryana,gurugram,,,
2021,2,haryana,faridabad,,,
2021,2,haryana,rewari,,,
2021,2,haryana,sonipat,,,
2021,2,haryana,hisar,,,
2021,2,haryana,mahendragarh,,,
2021,2,haryana,rohtak,,,
2021,2,haryana,panipat,,,
2021,2,haryana,jhajjar,,,
2021,2,haryana,bhiwani,,,
2021,3,haryana,gurugram,,,
2021,3,haryana,faridabad,,,
2021,3,haryana,rewari,,,
2021,3,haryana,sonipat,,,
2021,3,haryana,hisar,,,
2021,3,haryana,panipat,,,
2021,3,haryana,jhajjar,,,
2021,3,haryana,bhiwani,,,
2021,3,haryana,karnal,,,
2021,3,haryana,rohtak,,,
2021,1,haryana,gurugram,,,
2021,1,haryana,faridabad,,,
2021,1,haryana,rewari,,,
2021,1,haryana,hisar,,,
2021,1,haryana,sonipat,,,
2021,1,haryana,panipat,,,
2021,1,haryana,palwal,,,
2021,1,haryana,karnal,,,
2021,1,haryana,jhajjar,,,
2021,1,haryana,rohtak,,,
2021,4,haryana,gurugram,,,
2021,4,haryana,faridabad,,,
2021,4,haryana,rewari,,,
2021,4,haryana,sonipat,,,
2021,4,haryana,jhajjar,,,
2021,4,haryana,hisar,,,
2021,4,haryana,mahendragarh,,,
2021,4,haryana,panipat,,,
2021,4,haryana,karnal,,,
2021,4,haryana,rohtak,,,
2024,2,haryana,gurugram,,,
2024,2,haryana,faridabad,,,
2024,2,haryana,rewari,,,
2024,2,haryana,sonipat,,,
2024,2,haryana,hisar,,,
2024,2,haryana,jhajjar,,,
2024,2,haryana,panipat,,,
2024,2,haryana,rohtak,,,
2024,2,haryana,bhiwani,,,
2024,2,haryana,ambala,,,
2024,3,haryana,gurugram,,,
2024,3,haryana,faridabad,,,
2024,3,haryana,rewari,,,
2024,3,haryana,sonipat,,,
2024,3,haryana,hisar,,,
2024,3,haryana,jhajjar,,,
2024,3,haryana,panipat,,,
2024,3,haryana,rohtak,,,
2024,3,haryana,bhiwani,,,
2024,3,haryana,mahendragarh,,,
2024,1,haryana,gurugram,,,
2024,1,haryana,faridabad,,,
2024,1,haryana,rewari,,,
2024,1,haryana,sonipat,,,
2024,1,haryana,jhajjar,,,
2024,1,haryana,hisar,,,
2024,1,haryana,panipat,,,
2024,1,haryana,rohtak,,,
2024,1,haryana,bhiwani,,,
2024,1,haryana,karnal,,,
2024,4,haryana,gurugram,,,
2024,4,haryana,faridabad,,,
2024,4,haryana,rewari,,,
2024,4,haryana,sonipat,,,
2024,4,haryana,jhajjar,,,
2024,4,haryana,hisar,,,
2024,4,haryana,rohtak,,,
2024,4,haryana,panipat,,,
2024,4,haryana,palwal,,,
2024,4,haryana,bhiwani,,,
2020,2,haryana,gurugram,,,
2020,2,haryana,faridabad,,,
2020,2,haryana,rewari,,,
2020,2,haryana,karnal,,,
2020,2,haryana,panipat,,,
2020,2,haryana,sonipat,,,
2020,2,haryana,jhajjar,,,
2020,2,haryana,ambala,,,
2020,2,haryana,hisar,,,
2020,2,haryana,palwal,,,
2020,3,haryana,gurugram,,,
2020,3,haryana,faridabad,,,
2020,3,haryana,rewari,,,
2020,3,haryana,hisar,,,
2020,3,haryana,panipat,,,
2020,3,haryana,sonipat,,,
2020,3,haryana,palwal,,,
2020,3,haryana,jhajjar,,,
2020,3,haryana,mahendragarh,,,
2020,3,haryana,karnal,,,
2020,4,haryana,gurugram,,,
2020,4,haryana,faridabad,,,
2020,4,haryana,rewari,,,
2020,4,haryana,jhajjar,,,
2020,4,haryana,hisar,,,
2020,4,haryana,sonipat,,,
2020,4,haryana,palwal,,,
2020,4,haryana,mahendragarh,,,
2020,4,haryana,panipat,,,
2020,4,haryana,bhiwani,,,
